epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,104.94,0.79861,0.57536,0.7325,0.87841,0.86721,0.90049,0.59652,1.1563,0.74204,0.82141,0.000743061,0.000743061,0.000743061
43,107.267,0.70912,0.91981,0.65036,0.93056,0.81619,0.9001,0.59425,1.12999,0.74313,0.81674,0.000730696,0.000730696,0.000730696
44,109.632,0.82721,0.58356,0.75055,0.93056,0.81619,0.9001,0.59425,1.12999,0.74313,0.81674,0.000718332,0.000718332,0.000718332
45,112.138,0.85683,0.57858,0.74126,0.88347,0.86878,0.89929,0.5971,1.13518,0.74085,0.81848,0.000705968,0.000705968,0.000705968
46,114.533,0.71363,0.60382,0.63688,0.88201,0.85341,0.89311,0.59477,1.11842,0.72487,0.82003,0.000693603,0.000693603,0.000693603
47,116.995,0.85734,0.55907,0.73898,0.88201,0.85341,0.89311,0.59477,1.11842,0.72487,0.82003,0.000681239,0.000681239,0.000681239
48,119.458,0.87188,0.58512,0.74124,0.88169,0.85916,0.89546,0.59568,1.15072,0.71002,0.82454,0.000668874,0.000668874,0.000668874
49,121.924,0.86463,0.63815,0.76257,0.88595,0.84957,0.89316,0.59069,1.17401,0.70964,0.82822,0.00065651,0.00065651,0.00065651
50,124.401,0.78865,0.56212,0.72593,0.88595,0.84957,0.89316,0.59069,1.17401,0.70964,0.82822,0.000644146,0.000644146,0.000644146
51,126.722,0.78704,0.54743,0.73352,0.90703,0.83943,0.88882,0.59897,1.15068,0.69421,0.82209,0.000631781,0.000631781,0.000631781
52,129.061,0.69179,0.59256,0.64736,0.90703,0.83943,0.88882,0.59897,1.15068,0.69421,0.82209,0.000619417,0.000619417,0.000619417
53,131.466,0.79918,0.52376,0.73832,0.939,0.81877,0.88988,0.59408,1.16776,0.68118,0.83418,0.000607053,0.000607053,0.000607053
54,133.853,0.70839,0.6635,0.65085,0.93396,0.84393,0.89589,0.60287,1.16852,0.68983,0.82799,0.000594688,0.000594688,0.000594688
55,136.176,0.81075,0.53107,0.73663,0.93396,0.84393,0.89589,0.60287,1.16852,0.68983,0.82799,0.000582324,0.000582324,0.000582324
56,138.53,0.78913,0.54661,0.74739,0.93826,0.82477,0.89922,0.60986,1.17821,0.69164,0.83185,0.000569959,0.000569959,0.000569959
57,140.816,0.76942,0.55016,0.74889,0.93826,0.82477,0.89922,0.60986,1.17821,0.69164,0.83185,0.000557595,0.000557595,0.000557595
58,143.138,0.74905,0.55789,0.75129,0.9415,0.82441,0.90392,0.60665,1.16423,0.68876,0.83328,0.000545231,0.000545231,0.000545231
59,145.535,0.7983,0.52269,0.73131,0.92969,0.84526,0.90691,0.60629,1.18029,0.6931,0.83908,0.000532866,0.000532866,0.000532866
60,147.929,0.75221,0.54557,0.75436,0.92969,0.84526,0.90691,0.60629,1.18029,0.6931,0.83908,0.000520502,0.000520502,0.000520502
61,150.417,0.74418,0.52763,0.73203,0.91873,0.85293,0.9049,0.60342,1.17221,0.69059,0.8369,0.000508138,0.000508138,0.000508138
62,152.794,0.76437,0.53029,0.74002,0.9458,0.83617,0.91006,0.60636,1.17099,0.69756,0.83501,0.000495773,0.000495773,0.000495773
63,155.11,0.77567,0.51104,0.72892,0.9458,0.83617,0.91006,0.60636,1.17099,0.69756,0.83501,0.000483409,0.000483409,0.000483409
64,157.443,0.71101,0.50954,0.7275,0.93776,0.83718,0.90854,0.60659,1.16848,0.70543,0.83272,0.000471044,0.000471044,0.000471044
65,159.737,0.64878,0.50955,0.6317,0.93776,0.83718,0.90854,0.60659,1.16848,0.70543,0.83272,0.00045868,0.00045868,0.00045868
66,162.119,0.81936,0.54141,0.74741,0.92409,0.83075,0.90998,0.60601,1.17547,0.71185,0.83595,0.000446316,0.000446316,0.000446316
67,164.509,0.75733,0.52528,0.72637,0.93169,0.84075,0.90452,0.61043,1.17828,0.70622,0.83862,0.000433951,0.000433951,0.000433951
68,166.78,0.78295,0.52099,0.73764,0.93169,0.84075,0.90452,0.61043,1.17828,0.70622,0.83862,0.000421587,0.000421587,0.000421587
69,169.09,0.70568,0.49022,0.7456,0.932,0.84735,0.90875,0.60769,1.1971,0.71227,0.84122,0.000409222,0.000409222,0.000409222
70,171.401,0.63474,0.46562,0.64257,0.932,0.84735,0.90875,0.60769,1.1971,0.71227,0.84122,0.000396858,0.000396858,0.000396858
71,173.798,0.82258,0.54248,0.72879,0.93361,0.8461,0.90979,0.60795,1.20729,0.7048,0.83662,0.000384494,0.000384494,0.000384494
72,176.19,0.66733,0.47706,0.70767,0.93525,0.83518,0.911,0.60585,1.19142,0.68919,0.83013,0.000372129,0.000372129,0.000372129
73,178.681,0.75003,0.51586,0.73807,0.93525,0.83518,0.911,0.60585,1.19142,0.68919,0.83013,0.000359765,0.000359765,0.000359765
74,181.201,0.73495,0.49487,0.71579,0.94231,0.84708,0.91836,0.61587,1.1621,0.67755,0.82088,0.000347401,0.000347401,0.000347401
75,183.568,0.72278,0.49175,0.72348,0.93695,0.86066,0.91545,0.61555,1.15292,0.68352,0.81724,0.000335036,0.000335036,0.000335036
76,185.876,0.70155,0.47937,0.71337,0.93695,0.86066,0.91545,0.61555,1.15292,0.68352,0.81724,0.000322672,0.000322672,0.000322672
77,188.332,0.86782,0.55478,0.75334,0.95131,0.85627,0.91483,0.61339,1.14211,0.68274,0.81465,0.000310308,0.000310308,0.000310308
78,190.62,0.72625,0.49269,0.73446,0.95131,0.85627,0.91483,0.61339,1.14211,0.68274,0.81465,0.000297943,0.000297943,0.000297943
79,193.102,0.7345,0.50271,0.7551,0.95787,0.84708,0.9126,0.60663,1.14355,0.68974,0.81419,0.000285579,0.000285579,0.000285579
80,195.458,0.69162,0.48059,0.70974,0.96098,0.84907,0.91355,0.61044,1.15022,0.6846,0.81659,0.000273214,0.000273214,0.000273214
81,197.795,0.70248,0.48925,0.72627,0.96098,0.84907,0.91355,0.61044,1.15022,0.6846,0.81659,0.00026085,0.00026085,0.00026085
82,200.118,0.68107,0.47298,0.7172,0.94688,0.84708,0.9178,0.60893,1.14527,0.68564,0.81508,0.000248486,0.000248486,0.000248486
83,202.468,0.72615,0.49889,0.73213,0.94688,0.84708,0.9178,0.60893,1.14527,0.68564,0.81508,0.000236121,0.000236121,0.000236121
84,204.923,0.67831,0.4555,0.72131,0.9788,0.83559,0.9204,0.61125,1.13673,0.66469,0.8149,0.000223757,0.000223757,0.000223757
85,207.325,0.67643,0.44955,0.70716,0.98018,0.84121,0.91672,0.62204,1.119,0.65869,0.81114,0.000211393,0.000211393,0.000211393
86,209.699,0.69388,0.46516,0.72085,0.98018,0.84121,0.91672,0.62204,1.119,0.65869,0.81114,0.000199028,0.000199028,0.000199028
87,212.11,0.57477,0.45529,0.60963,0.9587,0.84256,0.91853,0.62911,1.11075,0.65003,0.80869,0.000186664,0.000186664,0.000186664
88,214.507,0.69394,0.47336,0.72622,0.98663,0.84413,0.92505,0.63453,1.10149,0.64802,0.8041,0.000174299,0.000174299,0.000174299
89,217.026,0.68788,0.47226,0.73507,0.98663,0.84413,0.92505,0.63453,1.10149,0.64802,0.8041,0.000161935,0.000161935,0.000161935
