epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,141.501,0.66475,0.39246,0.83269,0.929,0.83721,0.90829,0.61961,1.04746,0.51845,0.9326,0.000557,0.000557,0.000557
58,144.037,0.67897,0.40015,0.844,0.93643,0.80627,0.89668,0.61491,1.04151,0.5112,0.9335,0.000544625,0.000544625,0.000544625
59,146.419,0.72338,0.41308,0.81539,0.90157,0.82984,0.89205,0.61609,1.01655,0.52041,0.92461,0.00053225,0.00053225,0.00053225
60,148.809,0.72658,0.41354,0.82088,0.90157,0.82984,0.89205,0.61609,1.01655,0.52041,0.92461,0.000519875,0.000519875,0.000519875
61,151.243,0.71653,0.4268,0.84874,0.9411,0.82868,0.90372,0.62149,1.0111,0.5167,0.92103,0.0005075,0.0005075,0.0005075
62,153.706,0.68344,0.38459,0.81183,0.94515,0.83486,0.90283,0.61838,1.02176,0.51973,0.92903,0.000495125,0.000495125,0.000495125
63,156.25,0.64201,0.37622,0.80089,0.94515,0.83486,0.90283,0.61838,1.02176,0.51973,0.92903,0.00048275,0.00048275,0.00048275
64,158.636,0.6797,0.39483,0.81646,0.94175,0.84766,0.90512,0.62008,1.02947,0.52325,0.9333,0.000470375,0.000470375,0.000470375
65,160.971,0.62098,0.36941,0.82762,0.94175,0.84766,0.90512,0.62008,1.02947,0.52325,0.9333,0.000458,0.000458,0.000458
66,163.334,0.65011,0.38866,0.80606,0.93586,0.84134,0.90139,0.6261,1.01035,0.51417,0.92602,0.000445625,0.000445625,0.000445625
67,165.795,0.61542,0.36407,0.81009,0.92886,0.84512,0.90316,0.62873,1.00352,0.50924,0.91985,0.00043325,0.00043325,0.00043325
68,168.198,0.67015,0.41159,0.83879,0.92886,0.84512,0.90316,0.62873,1.00352,0.50924,0.91985,0.000420875,0.000420875,0.000420875
69,170.703,0.6799,0.38779,0.79964,0.92477,0.86032,0.90315,0.61457,1.00766,0.51073,0.92162,0.0004085,0.0004085,0.0004085
70,173.09,0.68837,0.41253,0.8768,0.92477,0.86032,0.90315,0.61457,1.00766,0.51073,0.92162,0.000396125,0.000396125,0.000396125
71,175.563,0.65097,0.37518,0.82351,0.92368,0.86467,0.90489,0.61257,1.01077,0.50729,0.91801,0.00038375,0.00038375,0.00038375
72,177.977,0.82678,0.57205,0.96015,0.90923,0.87815,0.90589,0.62401,1.00011,0.4974,0.91643,0.000371375,0.000371375,0.000371375
73,180.316,0.64155,0.36776,0.80182,0.90923,0.87815,0.90589,0.62401,1.00011,0.4974,0.91643,0.000359,0.000359,0.000359
74,182.697,0.60712,0.35706,0.81436,0.91318,0.87182,0.90218,0.62193,1.00366,0.50159,0.92108,0.000346625,0.000346625,0.000346625
75,185.096,0.66664,0.37828,0.82006,0.89844,0.87182,0.89605,0.6235,0.99914,0.49788,0.91553,0.00033425,0.00033425,0.00033425
76,187.439,0.65222,0.38494,0.82124,0.89844,0.87182,0.89605,0.6235,0.99914,0.49788,0.91553,0.000321875,0.000321875,0.000321875
77,189.79,0.61354,0.36068,0.80481,0.91069,0.88389,0.90321,0.62374,0.99913,0.4941,0.91243,0.0003095,0.0003095,0.0003095
78,192.126,0.61126,0.42947,0.80323,0.91069,0.88389,0.90321,0.62374,0.99913,0.4941,0.91243,0.000297125,0.000297125,0.000297125
79,194.453,0.6265,0.36235,0.81706,0.91115,0.88351,0.90518,0.62213,0.99828,0.49657,0.90712,0.00028475,0.00028475,0.00028475
80,196.826,0.60906,0.35366,0.79911,0.89418,0.87693,0.89986,0.62227,1.00364,0.49426,0.89935,0.000272375,0.000272375,0.000272375
81,199.165,0.65892,0.37424,0.81925,0.89418,0.87693,0.89986,0.62227,1.00364,0.49426,0.89935,0.00026,0.00026,0.00026
82,201.65,0.59432,0.36433,0.82173,0.88242,0.87756,0.90357,0.62389,1.003,0.49721,0.89757,0.000247625,0.000247625,0.000247625
83,204.145,0.5888,0.35083,0.80236,0.88242,0.87756,0.90357,0.62389,1.003,0.49721,0.89757,0.00023525,0.00023525,0.00023525
84,206.528,0.50969,0.49722,0.70274,0.90653,0.87756,0.90942,0.63108,0.98964,0.49198,0.89194,0.000222875,0.000222875,0.000222875
85,208.942,0.59235,0.34024,0.79777,0.90285,0.87754,0.90963,0.62872,0.9817,0.49409,0.88675,0.0002105,0.0002105,0.0002105
86,211.264,0.60925,0.34848,0.79486,0.90285,0.87754,0.90963,0.62872,0.9817,0.49409,0.88675,0.000198125,0.000198125,0.000198125
87,213.647,0.59356,0.36354,0.79962,0.90299,0.86607,0.90446,0.628,0.97071,0.49528,0.88196,0.00018575,0.00018575,0.00018575
88,215.995,0.60173,0.36126,0.80182,0.90716,0.8576,0.8988,0.63148,0.9701,0.49583,0.8833,0.000173375,0.000173375,0.000173375
89,218.435,0.64383,0.37917,0.8001,0.90716,0.8576,0.8988,0.63148,0.9701,0.49583,0.8833,0.000161,0.000161,0.000161
90,220.774,0.58492,0.34618,0.79687,0.91663,0.85828,0.90285,0.63368,0.97596,0.49543,0.88536,0.000148625,0.000148625,0.000148625
91,228.544,0.52977,0.33476,0.6932,0.91663,0.85828,0.90285,0.63368,0.97596,0.49543,0.88536,0.00013625,0.00013625,0.00013625
92,230.911,0.59548,0.34398,0.79398,0.91564,0.84766,0.90315,0.63371,0.97966,0.50142,0.8896,0.000123875,0.000123875,0.000123875
93,233.286,0.60259,0.37789,0.80726,0.9267,0.82835,0.90422,0.63658,0.97923,0.50074,0.89139,0.0001115,0.0001115,0.0001115
94,235.653,0.59741,0.33308,0.79939,0.9267,0.82835,0.90422,0.63658,0.97923,0.50074,0.89139,9.9125e-05,9.9125e-05,9.9125e-05
95,238.001,0.49387,0.3037,0.69316,0.93232,0.82922,0.90383,0.63496,0.972,0.49341,0.89021,8.675e-05,8.675e-05,8.675e-05
96,240.286,0.5776,0.32791,0.77342,0.93232,0.82922,0.90383,0.63496,0.972,0.49341,0.89021,7.4375e-05,7.4375e-05,7.4375e-05
97,242.749,0.57468,0.35518,0.7965,0.92449,0.84425,0.90384,0.63814,0.97292,0.49153,0.89105,6.2e-05,6.2e-05,6.2e-05
98,245.131,0.5867,0.33851,0.81036,0.92391,0.84233,0.90393,0.63749,0.97071,0.49071,0.89064,4.9625e-05,4.9625e-05,4.9625e-05
99,247.462,0.50629,0.3801,0.68424,0.92391,0.84233,0.90393,0.63749,0.97071,0.49071,0.89064,3.725e-05,3.725e-05,3.725e-05
100,249.902,0.58847,0.36864,0.79164,0.91836,0.84046,0.90411,0.64237,0.97208,0.49123,0.89199,2.4875e-05,2.4875e-05,2.4875e-05
