epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,178.859,0.82106,0.7305,0.82008,0.90943,0.84766,0.91235,0.63616,1.12533,0.67323,0.82743,0.000371925,0.000371925,0.000371925
73,181.249,0.70765,0.47881,0.73248,0.90943,0.84766,0.91235,0.63616,1.12533,0.67323,0.82743,0.000359558,0.000359558,0.000359558
74,183.655,0.65135,0.45499,0.72138,0.89347,0.85839,0.90885,0.63134,1.13495,0.67424,0.82749,0.000347191,0.000347191,0.000347191
75,186.004,0.6853,0.47105,0.70326,0.93338,0.82835,0.90758,0.63725,1.13352,0.67307,0.82918,0.000334824,0.000334824,0.000334824
76,188.367,0.66471,0.46158,0.70708,0.93338,0.82835,0.90758,0.63725,1.13352,0.67307,0.82918,0.000322456,0.000322456,0.000322456
77,190.798,0.68102,0.46566,0.72233,0.88684,0.85131,0.90486,0.63793,1.14108,0.66251,0.83193,0.000310089,0.000310089,0.000310089
78,193.276,0.70047,0.46701,0.74983,0.88684,0.85131,0.90486,0.63793,1.14108,0.66251,0.83193,0.000297722,0.000297722,0.000297722
79,195.73,0.67473,0.46364,0.71439,0.91922,0.82441,0.90394,0.63356,1.13599,0.66228,0.82246,0.000285354,0.000285354,0.000285354
80,198.18,0.65629,0.47082,0.7149,0.91276,0.84766,0.90687,0.63019,1.12369,0.65722,0.81304,0.000272987,0.000272987,0.000272987
81,200.533,0.71461,0.48755,0.70582,0.91276,0.84766,0.90687,0.63019,1.12369,0.65722,0.81304,0.00026062,0.00026062,0.00026062
82,203.127,0.64597,0.46187,0.72061,0.9433,0.8402,0.90991,0.63464,1.10761,0.65823,0.80909,0.000248253,0.000248253,0.000248253
83,205.553,0.62024,0.4579,0.69892,0.9433,0.8402,0.90991,0.63464,1.10761,0.65823,0.80909,0.000235886,0.000235886,0.000235886
84,208.019,0.53542,0.45805,0.62315,0.93287,0.84464,0.90987,0.63479,1.09376,0.64823,0.80462,0.000223518,0.000223518,0.000223518
85,210.479,0.66089,0.45048,0.70016,0.93465,0.84125,0.91266,0.63704,1.08644,0.65267,0.80237,0.000211151,0.000211151,0.000211151
86,212.85,0.66097,0.45277,0.70317,0.93465,0.84125,0.91266,0.63704,1.08644,0.65267,0.80237,0.000198784,0.000198784,0.000198784
87,215.277,0.66587,0.46252,0.71726,0.91366,0.85102,0.9156,0.64692,1.07665,0.64987,0.7985,0.000186417,0.000186417,0.000186417
88,217.797,0.63772,0.45463,0.70089,0.91069,0.85341,0.91566,0.65011,1.0701,0.65134,0.79395,0.000174049,0.000174049,0.000174049
89,220.331,0.68536,0.48014,0.71877,0.91069,0.85341,0.91566,0.65011,1.0701,0.65134,0.79395,0.000161682,0.000161682,0.000161682
90,222.759,0.659,0.45848,0.69528,0.95376,0.83255,0.9131,0.64941,1.06703,0.65696,0.79313,0.000149315,0.000149315,0.000149315
91,229.793,0.56422,0.43077,0.62346,0.95376,0.83255,0.9131,0.64941,1.06703,0.65696,0.79313,0.000136947,0.000136947,0.000136947
92,232.128,0.64639,0.43337,0.7109,0.94495,0.84592,0.91128,0.6398,1.07555,0.66496,0.79543,0.00012458,0.00012458,0.00012458
93,234.535,0.62011,0.43473,0.69414,0.93992,0.84766,0.91025,0.64157,1.08397,0.66366,0.79916,0.000112213,0.000112213,0.000112213
94,236.971,0.6268,0.42245,0.70378,0.93992,0.84766,0.91025,0.64157,1.08397,0.66366,0.79916,9.98457e-05,9.98457e-05,9.98457e-05
95,239.592,0.55646,0.3976,0.61009,0.91017,0.85386,0.90964,0.63983,1.08953,0.66234,0.80289,8.74785e-05,8.74785e-05,8.74785e-05
96,242.135,0.63597,0.41732,0.69316,0.91017,0.85386,0.90964,0.63983,1.08953,0.66234,0.80289,7.51113e-05,7.51113e-05,7.51113e-05
97,244.502,0.6022,0.42023,0.70274,0.91111,0.85522,0.91418,0.64206,1.09348,0.65375,0.80491,6.2744e-05,6.2744e-05,6.2744e-05
98,246.936,0.62717,0.41756,0.7094,0.91564,0.84285,0.91477,0.64044,1.09696,0.65833,0.80791,5.03768e-05,5.03768e-05,5.03768e-05
99,249.318,0.5544,0.39375,0.60914,0.91564,0.84285,0.91477,0.64044,1.09696,0.65833,0.80791,3.80095e-05,3.80095e-05,3.80095e-05
100,251.733,0.62635,0.4243,0.70576,0.9123,0.85374,0.91556,0.64026,1.0988,0.65812,0.80936,2.56423e-05,2.56423e-05,2.56423e-05
