epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
45,115.682,0.81111,0.46617,0.88612,0.87588,0.85341,0.87914,0.59429,1.12431,0.59032,0.95312,0.000705137,0.000705137,0.000705137
46,118.247,0.83518,0.47266,0.8624,0.90872,0.84896,0.88997,0.60853,1.1068,0.57756,0.94333,0.000692754,0.000692754,0.000692754
47,120.64,0.78783,0.45158,0.85424,0.90872,0.84896,0.88997,0.60853,1.1068,0.57756,0.94333,0.000680371,0.000680371,0.000680371
48,123.023,0.74446,0.43353,0.86596,0.93605,0.83999,0.90114,0.62653,1.08638,0.5752,0.93719,0.000667987,0.000667987,0.000667987
49,125.324,0.78144,0.45996,0.86459,0.95213,0.83559,0.90408,0.62618,1.06878,0.56493,0.92937,0.000655604,0.000655604,0.000655604
50,127.661,0.77653,0.43675,0.86643,0.95213,0.83559,0.90408,0.62618,1.06878,0.56493,0.92937,0.000643221,0.000643221,0.000643221
51,130.02,0.82547,0.44172,0.90158,0.93495,0.84134,0.90732,0.62848,1.0715,0.5636,0.9333,0.000630837,0.000630837,0.000630837
52,132.348,0.71129,0.40615,0.8628,0.93495,0.84134,0.90732,0.62848,1.0715,0.5636,0.9333,0.000618454,0.000618454,0.000618454
53,134.732,0.74168,0.44159,0.91141,0.91957,0.85916,0.9043,0.63322,1.08248,0.56488,0.93827,0.000606071,0.000606071,0.000606071
54,137.13,0.71152,0.40057,0.85399,0.93257,0.85895,0.90878,0.63439,1.09291,0.57572,0.93892,0.000593688,0.000593688,0.000593688
55,139.624,0.69491,0.40814,0.86243,0.93257,0.85895,0.90878,0.63439,1.09291,0.57572,0.93892,0.000581304,0.000581304,0.000581304
56,141.985,0.79158,0.47378,0.89434,0.9347,0.86308,0.90936,0.62963,1.09059,0.56166,0.94452,0.000568921,0.000568921,0.000568921
57,144.262,0.72303,0.41221,0.84672,0.9347,0.86308,0.90936,0.62963,1.09059,0.56166,0.94452,0.000556538,0.000556538,0.000556538
58,146.935,0.7469,0.47575,0.90408,0.94922,0.85974,0.90651,0.62896,1.08559,0.57081,0.94631,0.000544155,0.000544155,0.000544155
59,149.416,0.80147,0.65998,0.9723,0.94713,0.86431,0.9071,0.63571,1.0821,0.56831,0.95196,0.000531772,0.000531772,0.000531772
60,151.864,0.70502,0.42933,0.86086,0.94713,0.86431,0.9071,0.63571,1.0821,0.56831,0.95196,0.000519388,0.000519388,0.000519388
61,154.283,0.65609,0.38521,0.84794,0.94714,0.85916,0.9097,0.63002,1.07222,0.57058,0.94887,0.000507005,0.000507005,0.000507005
62,156.638,0.71812,0.42631,0.86126,0.93938,0.85788,0.90975,0.63413,1.07258,0.55406,0.95241,0.000494622,0.000494622,0.000494622
63,159.034,0.72613,0.42008,0.86326,0.93938,0.85788,0.90975,0.63413,1.07258,0.55406,0.95241,0.000482239,0.000482239,0.000482239
64,161.482,0.72826,0.4204,0.86857,0.91627,0.87698,0.91017,0.63336,1.09876,0.54828,0.96331,0.000469855,0.000469855,0.000469855
65,163.87,0.57498,0.37715,0.74965,0.91627,0.87698,0.91017,0.63336,1.09876,0.54828,0.96331,0.000457472,0.000457472,0.000457472
66,166.208,0.70925,0.41272,0.8594,0.89677,0.88345,0.9142,0.64009,1.09554,0.54022,0.96401,0.000445089,0.000445089,0.000445089
67,168.618,0.63932,0.37934,0.87072,0.90875,0.87453,0.91498,0.64217,1.08971,0.54461,0.95843,0.000432705,0.000432705,0.000432705
68,170.966,0.66013,0.39509,0.85487,0.90875,0.87453,0.91498,0.64217,1.08971,0.54461,0.95843,0.000420322,0.000420322,0.000420322
69,173.459,0.63274,0.36469,0.85431,0.93041,0.85458,0.91127,0.64064,1.07806,0.53652,0.95008,0.000407939,0.000407939,0.000407939
70,175.965,0.67755,0.39231,0.87212,0.93041,0.85458,0.91127,0.64064,1.07806,0.53652,0.95008,0.000395556,0.000395556,0.000395556
71,178.335,0.65356,0.37709,0.84114,0.93548,0.85144,0.91436,0.63633,1.07535,0.52805,0.94361,0.000383173,0.000383173,0.000383173
72,180.726,0.64686,0.39495,0.86118,0.92099,0.85399,0.91347,0.63804,1.07775,0.52524,0.94531,0.000370789,0.000370789,0.000370789
73,183.022,0.65722,0.38611,0.84635,0.92099,0.85399,0.91347,0.63804,1.07775,0.52524,0.94531,0.000358406,0.000358406,0.000358406
74,185.389,0.59913,0.37596,0.84524,0.94129,0.84708,0.92072,0.63706,1.08174,0.5338,0.94225,0.000346023,0.000346023,0.000346023
75,187.752,0.66395,0.38425,0.83903,0.93307,0.84708,0.92015,0.63861,1.08327,0.54121,0.94467,0.00033364,0.00033364,0.00033364
76,190.132,0.62328,0.37995,0.86054,0.93307,0.84708,0.92015,0.63861,1.08327,0.54121,0.94467,0.000321256,0.000321256,0.000321256
77,192.561,0.6484,0.39164,0.82221,0.92747,0.85341,0.91943,0.63851,1.07433,0.53608,0.94487,0.000308873,0.000308873,0.000308873
78,194.83,0.6129,0.36782,0.85865,0.92747,0.85341,0.91943,0.63851,1.07433,0.53608,0.94487,0.00029649,0.00029649,0.00029649
79,197.196,0.64048,0.38105,0.86798,0.93354,0.8518,0.92192,0.63934,1.06865,0.54134,0.94591,0.000284106,0.000284106,0.000284106
80,199.603,0.63916,0.38647,0.83445,0.91777,0.84708,0.92185,0.64342,1.06723,0.54135,0.9481,0.000271723,0.000271723,0.000271723
81,202.083,0.64259,0.38054,0.84451,0.91777,0.84708,0.92185,0.64342,1.06723,0.54135,0.9481,0.00025934,0.00025934,0.00025934
82,204.666,0.54393,0.3426,0.73903,0.90207,0.87182,0.92062,0.63942,1.07011,0.53739,0.94932,0.000246957,0.000246957,0.000246957
83,207.014,0.67772,0.40364,0.87401,0.90207,0.87182,0.92062,0.63942,1.07011,0.53739,0.94932,0.000234574,0.000234574,0.000234574
84,209.399,0.64141,0.37453,0.85903,0.9007,0.86599,0.91815,0.63217,1.08086,0.54374,0.95027,0.00022219,0.00022219,0.00022219
85,211.804,0.62371,0.35712,0.83818,0.91478,0.86599,0.91821,0.63212,1.08226,0.53997,0.95064,0.000209807,0.000209807,0.000209807
86,214.517,0.61073,0.3658,0.84027,0.91478,0.86599,0.91821,0.63212,1.08226,0.53997,0.95064,0.000197424,0.000197424,0.000197424
87,216.819,0.56834,0.4491,0.74455,0.92187,0.86549,0.91802,0.63693,1.07777,0.52653,0.94979,0.000185041,0.000185041,0.000185041
88,219.214,0.62166,0.35755,0.82691,0.92303,0.85834,0.91828,0.64057,1.07444,0.53156,0.95101,0.000172657,0.000172657,0.000172657
89,221.662,0.62692,0.37156,0.85725,0.92303,0.85834,0.91828,0.64057,1.07444,0.53156,0.95101,0.000160274,0.000160274,0.000160274
90,224.056,0.65406,0.38964,0.86529,0.91323,0.86921,0.91813,0.64043,1.06878,0.52571,0.94987,0.000147891,0.000147891,0.000147891
91,231.387,0.53015,0.33036,0.72883,0.91323,0.86921,0.91813,0.64043,1.06878,0.52571,0.94987,0.000135507,0.000135507,0.000135507
92,233.709,0.57992,0.34414,0.82459,0.92474,0.8628,0.91758,0.64342,1.06325,0.52294,0.94793,0.000123124,0.000123124,0.000123124
93,236.089,0.59407,0.34601,0.84613,0.90786,0.8768,0.92018,0.64028,1.06225,0.52699,0.94718,0.000110741,0.000110741,0.000110741
94,238.65,0.59941,0.34169,0.82785,0.90786,0.8768,0.92018,0.64028,1.06225,0.52699,0.94718,9.83577e-05,9.83577e-05,9.83577e-05
95,241.11,0.49061,0.3141,0.72073,0.9278,0.85283,0.91923,0.63976,1.06237,0.52103,0.9492,8.59745e-05,8.59745e-05,8.59745e-05
96,243.399,0.57289,0.32545,0.83676,0.9278,0.85283,0.91923,0.63976,1.06237,0.52103,0.9492,7.35913e-05,7.35913e-05,7.35913e-05
97,245.715,0.54695,0.33476,0.8223,0.90795,0.87783,0.91996,0.63712,1.06592,0.52562,0.9492,6.1208e-05,6.1208e-05,6.1208e-05
98,248.09,0.5752,0.33652,0.84125,0.9123,0.86876,0.91961,0.63913,1.06827,0.52571,0.94977,4.88248e-05,4.88248e-05,4.88248e-05
99,250.323,0.52259,0.33423,0.7232,0.9123,0.86876,0.91961,0.63913,1.06827,0.52571,0.94977,3.64415e-05,3.64415e-05,3.64415e-05
100,252.658,0.56864,0.35583,0.82723,0.90236,0.88053,0.91964,0.63791,1.06859,0.52566,0.95041,2.40583e-05,2.40583e-05,2.40583e-05
