epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,54.8619,1.06933,0.73414,0.95256,0.80578,0.68057,0.71523,0.41979,1.31283,0.78002,0.99201,0.00083692,0.00083692,0.00083692
34,56.4366,1.05326,0.78464,0.949,0.80578,0.68057,0.71523,0.41979,1.31283,0.78002,0.99201,0.000841625,0.000841625,0.000841625
35,57.9123,1.00653,0.70046,0.9524,0.82521,0.7075,0.72752,0.41392,1.28578,0.80295,0.99768,0.00082925,0.00082925,0.00082925
36,59.4585,1.06432,0.72737,0.92815,0.90066,0.68211,0.74971,0.44721,1.24951,0.76368,0.9805,0.000816875,0.000816875,0.000816875
37,60.9469,0.90815,0.65675,0.90139,0.90066,0.68211,0.74971,0.44721,1.24951,0.76368,0.9805,0.0008045,0.0008045,0.0008045
38,62.5253,1.01209,0.7173,0.90582,0.87669,0.72523,0.76468,0.4541,1.28111,0.69225,0.99263,0.000792125,0.000792125,0.000792125
39,64.1413,0.98973,0.64497,0.91654,0.87669,0.72523,0.76468,0.4541,1.28111,0.69225,0.99263,0.00077975,0.00077975,0.00077975
40,65.6538,0.95942,0.66484,0.90904,0.85505,0.69475,0.74084,0.45315,1.23445,0.71027,0.98835,0.000767375,0.000767375,0.000767375
41,67.136,0.95436,0.62916,0.90545,0.82036,0.71548,0.73986,0.45213,1.25791,0.69319,1.00726,0.000755,0.000755,0.000755
42,68.5724,0.94584,0.58972,0.90617,0.82036,0.71548,0.73986,0.45213,1.25791,0.69319,1.00726,0.000742625,0.000742625,0.000742625
43,70.0125,0.9848,0.66225,0.91416,0.88727,0.72639,0.75232,0.46553,1.23265,0.66654,1.02054,0.00073025,0.00073025,0.00073025
44,71.5708,1.00054,0.64494,0.91652,0.88727,0.72639,0.75232,0.46553,1.23265,0.66654,1.02054,0.000717875,0.000717875,0.000717875
45,73.0675,0.89762,0.59182,0.89527,0.90579,0.71373,0.74748,0.47135,1.19064,0.62124,0.99802,0.0007055,0.0007055,0.0007055
46,74.6128,0.96422,0.61705,0.90735,0.89137,0.71504,0.74428,0.46372,1.16743,0.61809,0.99186,0.000693125,0.000693125,0.000693125
47,76.0493,0.90576,0.57376,0.90667,0.89137,0.71504,0.74428,0.46372,1.16743,0.61809,0.99186,0.00068075,0.00068075,0.00068075
48,77.4872,0.86793,0.56455,0.89563,0.89564,0.72187,0.74504,0.46234,1.18483,0.6283,0.98754,0.000668375,0.000668375,0.000668375
49,78.8851,0.89422,0.56809,0.9023,0.89564,0.72187,0.74504,0.46234,1.18483,0.6283,0.98754,0.000656,0.000656,0.000656
50,80.3199,0.89585,0.54911,0.88861,0.90205,0.70232,0.7497,0.47063,1.21077,0.61908,1.00233,0.000643625,0.000643625,0.000643625
51,81.7556,0.88482,0.57643,0.89095,0.89849,0.70563,0.75125,0.47833,1.17667,0.61131,0.97325,0.00063125,0.00063125,0.00063125
52,83.1787,0.85092,0.5315,0.88967,0.89849,0.70563,0.75125,0.47833,1.17667,0.61131,0.97325,0.000618875,0.000618875,0.000618875
53,84.751,0.91846,0.56118,0.88346,0.89652,0.70282,0.75588,0.47182,1.19331,0.61882,0.97202,0.0006065,0.0006065,0.0006065
54,86.2936,0.86759,0.54055,0.87195,0.89652,0.70282,0.75588,0.47182,1.19331,0.61882,0.97202,0.000594125,0.000594125,0.000594125
55,87.8885,0.85909,0.5475,0.87419,0.88967,0.70798,0.77552,0.48822,1.18702,0.62946,0.95068,0.00058175,0.00058175,0.00058175
56,89.4278,0.8564,0.54627,0.87369,0.90454,0.68825,0.76711,0.48042,1.16867,0.61979,0.94169,0.000569375,0.000569375,0.000569375
57,90.864,0.83128,0.52148,0.88662,0.90454,0.68825,0.76711,0.48042,1.16867,0.61979,0.94169,0.000557,0.000557,0.000557
58,92.3588,0.84944,0.53672,0.87786,0.91476,0.69702,0.76769,0.48309,1.12139,0.59419,0.93675,0.000544625,0.000544625,0.000544625
59,93.7477,0.84372,0.51384,0.88615,0.91476,0.69702,0.76769,0.48309,1.12139,0.59419,0.93675,0.00053225,0.00053225,0.00053225
60,95.1889,0.87021,0.53824,0.87945,0.94055,0.72698,0.78451,0.48333,1.12488,0.58996,0.93754,0.000519875,0.000519875,0.000519875
61,96.7141,0.84682,0.51081,0.86934,0.87467,0.71998,0.78436,0.48304,1.15361,0.59296,0.95173,0.0005075,0.0005075,0.0005075
62,98.2173,0.84396,0.50717,0.88264,0.87467,0.71998,0.78436,0.48304,1.15361,0.59296,0.95173,0.000495125,0.000495125,0.000495125
63,99.7234,0.78197,0.48842,0.8726,0.86651,0.73665,0.79987,0.48424,1.14994,0.59977,0.94286,0.00048275,0.00048275,0.00048275
64,101.142,0.81316,0.4904,0.87344,0.86651,0.73665,0.79987,0.48424,1.14994,0.59977,0.94286,0.000470375,0.000470375,0.000470375
65,102.692,0.81733,0.4961,0.87748,0.88713,0.73085,0.7938,0.48217,1.13323,0.59283,0.9309,0.000458,0.000458,0.000458
66,104.165,0.79908,0.48674,0.8565,0.90297,0.72698,0.7868,0.49037,1.15741,0.60503,0.93294,0.000445625,0.000445625,0.000445625
67,105.623,0.85138,0.49716,0.86663,0.90297,0.72698,0.7868,0.49037,1.15741,0.60503,0.93294,0.00043325,0.00043325,0.00043325
68,107.118,0.79706,0.48997,0.84767,0.91324,0.72181,0.79459,0.50521,1.12755,0.60118,0.92997,0.000420875,0.000420875,0.000420875
69,108.57,0.73878,0.46694,0.85832,0.91324,0.72181,0.79459,0.50521,1.12755,0.60118,0.92997,0.0004085,0.0004085,0.0004085
70,110.052,0.77262,0.4663,0.87438,0.87262,0.73905,0.78558,0.49992,1.10938,0.59708,0.92037,0.000396125,0.000396125,0.000396125
71,111.563,0.78448,0.46479,0.83885,0.90088,0.74222,0.78619,0.5074,1.10422,0.59047,0.91475,0.00038375,0.00038375,0.00038375
72,113.024,0.76433,0.46475,0.8674,0.90088,0.74222,0.78619,0.5074,1.10422,0.59047,0.91475,0.000371375,0.000371375,0.000371375
73,114.537,0.76892,0.48877,0.87636,0.90656,0.72229,0.78456,0.51036,1.10671,0.59655,0.91381,0.000359,0.000359,0.000359
74,116.142,0.77045,0.46932,0.85347,0.90656,0.72229,0.78456,0.51036,1.10671,0.59655,0.91381,0.000346625,0.000346625,0.000346625
75,117.694,0.77569,0.45744,0.87302,0.91734,0.72042,0.78232,0.50164,1.09321,0.59337,0.91129,0.00033425,0.00033425,0.00033425
76,119.185,0.7553,0.46557,0.8499,0.92282,0.72373,0.78927,0.50629,1.08182,0.58482,0.91355,0.000321875,0.000321875,0.000321875
77,120.581,0.74709,0.46112,0.85403,0.92282,0.72373,0.78927,0.50629,1.08182,0.58482,0.91355,0.0003095,0.0003095,0.0003095
78,122.056,0.72976,0.45454,0.85575,0.9056,0.73272,0.789,0.5084,1.07378,0.56581,0.91777,0.000297125,0.000297125,0.000297125
79,123.469,0.72262,0.45537,0.84371,0.9056,0.73272,0.789,0.5084,1.07378,0.56581,0.91777,0.00028475,0.00028475,0.00028475
80,124.994,0.77307,0.45613,0.86746,0.90985,0.72691,0.78074,0.50165,1.08069,0.55702,0.92273,0.000272375,0.000272375,0.000272375
81,126.499,0.73023,0.4479,0.8667,0.91328,0.73142,0.78827,0.51324,1.08832,0.5624,0.922,0.00026,0.00026,0.00026
82,127.99,0.80057,0.48074,0.86444,0.91328,0.73142,0.78827,0.51324,1.08832,0.5624,0.922,0.000247625,0.000247625,0.000247625
83,129.543,0.68664,0.42844,0.85214,0.90741,0.72698,0.78367,0.51416,1.10145,0.56788,0.9244,0.00023525,0.00023525,0.00023525
84,130.994,0.74996,0.46494,0.85556,0.90741,0.72698,0.78367,0.51416,1.10145,0.56788,0.9244,0.000222875,0.000222875,0.000222875
85,132.482,0.76212,0.45446,0.85978,0.91341,0.73537,0.80374,0.52239,1.10032,0.56731,0.92596,0.0002105,0.0002105,0.0002105
86,133.962,0.7663,0.45804,0.84721,0.90753,0.73905,0.80126,0.51529,1.09632,0.56459,0.92445,0.000198125,0.000198125,0.000198125
87,135.368,0.71159,0.44812,0.86655,0.90753,0.73905,0.80126,0.51529,1.09632,0.56459,0.92445,0.00018575,0.00018575,0.00018575
88,136.849,0.73376,0.43441,0.84697,0.91499,0.73905,0.80417,0.5256,1.08238,0.55664,0.92147,0.000173375,0.000173375,0.000173375
89,138.416,0.75577,0.44521,0.84019,0.91499,0.73905,0.80417,0.5256,1.08238,0.55664,0.92147,0.000161,0.000161,0.000161
90,139.945,0.73246,0.4539,0.8489,0.9259,0.74338,0.79917,0.52653,1.06598,0.55452,0.91655,0.000148625,0.000148625,0.000148625
91,167.861,0.7244,0.44709,0.84129,0.92845,0.73334,0.7966,0.52574,1.04831,0.54993,0.91315,0.00013625,0.00013625,0.00013625
92,169.347,0.69366,0.4291,0.84218,0.92845,0.73334,0.7966,0.52574,1.04831,0.54993,0.91315,0.000123875,0.000123875,0.000123875
93,170.93,0.73217,0.44787,0.84251,0.92039,0.74628,0.79674,0.52972,1.04263,0.54414,0.91615,0.0001115,0.0001115,0.0001115
94,172.409,0.72415,0.4408,0.84747,0.92039,0.74628,0.79674,0.52972,1.04263,0.54414,0.91615,9.9125e-05,9.9125e-05,9.9125e-05
95,173.881,0.68376,0.43976,0.82548,0.92868,0.7448,0.8036,0.53151,1.04709,0.54355,0.9197,8.675e-05,8.675e-05,8.675e-05
96,175.362,0.66436,0.42062,0.83543,0.93692,0.74936,0.80421,0.52798,1.05098,0.54326,0.92281,7.4375e-05,7.4375e-05,7.4375e-05
97,176.781,0.66262,0.4144,0.82847,0.93692,0.74936,0.80421,0.52798,1.05098,0.54326,0.92281,6.2e-05,6.2e-05,6.2e-05
98,178.219,0.69866,0.44883,0.83237,0.93579,0.75049,0.80424,0.53015,1.05018,0.54285,0.9224,4.9625e-05,4.9625e-05,4.9625e-05
99,179.702,0.6601,0.42624,0.82022,0.93579,0.75049,0.80424,0.53015,1.05018,0.54285,0.9224,3.725e-05,3.725e-05,3.725e-05
100,181.144,0.68378,0.42054,0.83048,0.93444,0.75055,0.80423,0.52451,1.05642,0.54435,0.92388,2.4875e-05,2.4875e-05,2.4875e-05
