epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,75.6456,1.09938,1.37763,0.96333,0.89416,0.73533,0.81195,0.48996,1.21051,0.91983,0.97556,0.000742625,0.000742625,0.000742625
43,77.2778,1.08771,1.22984,0.9476,0.89416,0.73533,0.81195,0.48996,1.21051,0.91983,0.97556,0.00073025,0.00073025,0.00073025
44,78.9301,1.09605,1.17681,0.94038,0.87432,0.75492,0.81802,0.49675,1.24506,0.90669,0.99531,0.000717875,0.000717875,0.000717875
45,80.6336,1.02707,1.44266,0.97049,0.8967,0.77089,0.82685,0.49422,1.24501,0.90424,0.99009,0.0007055,0.0007055,0.0007055
46,82.2198,1.0513,1.24554,0.93415,0.8967,0.77089,0.82685,0.49422,1.24501,0.90424,0.99009,0.000693125,0.000693125,0.000693125
47,83.8811,1.10196,1.33229,0.96984,0.88256,0.77179,0.82527,0.48596,1.25035,0.93952,0.99012,0.00068075,0.00068075,0.00068075
48,85.4684,1.06486,1.24261,0.93821,0.88256,0.77179,0.82527,0.48596,1.25035,0.93952,0.99012,0.000668375,0.000668375,0.000668375
49,87.1088,1.10508,1.32021,0.94379,0.87455,0.76329,0.82741,0.49967,1.22832,0.91603,0.97562,0.000656,0.000656,0.000656
50,88.6988,1.022,1.29739,0.94407,0.87455,0.76329,0.82741,0.49967,1.22832,0.91603,0.97562,0.000643625,0.000643625,0.000643625
51,90.5035,1.04279,1.23437,0.96719,0.89837,0.75401,0.82305,0.50187,1.23211,0.89585,0.99185,0.00063125,0.00063125,0.00063125
52,92.1523,1.07155,1.29939,0.94031,0.89837,0.75401,0.82305,0.50187,1.23211,0.89585,0.99185,0.000618875,0.000618875,0.000618875
53,93.8973,1.06749,1.26596,0.96933,0.89354,0.75569,0.82203,0.50688,1.21829,0.88064,0.99629,0.0006065,0.0006065,0.0006065
54,95.6611,1.02175,1.21576,0.94884,0.89354,0.75569,0.82203,0.50688,1.21829,0.88064,0.99629,0.000594125,0.000594125,0.000594125
55,97.299,1.01896,1.24198,0.94547,0.90411,0.76053,0.82311,0.52016,1.21906,0.87156,0.99148,0.00058175,0.00058175,0.00058175
56,99.0098,1.02148,1.12869,0.92246,0.91058,0.76945,0.83128,0.52192,1.19288,0.85476,0.96274,0.000569375,0.000569375,0.000569375
57,100.62,0.98272,1.22716,0.91942,0.91058,0.76945,0.83128,0.52192,1.19288,0.85476,0.96274,0.000557,0.000557,0.000557
58,102.265,0.97112,1.22269,0.94578,0.90462,0.76057,0.83945,0.53059,1.18077,0.84338,0.95222,0.000544625,0.000544625,0.000544625
59,103.976,1.02707,1.18345,0.92935,0.90462,0.76057,0.83945,0.53059,1.18077,0.84338,0.95222,0.00053225,0.00053225,0.00053225
60,105.774,0.98065,1.14937,0.93028,0.90544,0.75971,0.83765,0.51685,1.18734,0.82623,0.95169,0.000519875,0.000519875,0.000519875
61,107.387,0.98177,1.11741,0.92001,0.90544,0.75971,0.83765,0.51685,1.18734,0.82623,0.95169,0.0005075,0.0005075,0.0005075
62,109.163,0.91837,1.10241,0.91285,0.93516,0.74695,0.8407,0.5226,1.18873,0.80746,0.96039,0.000495125,0.000495125,0.000495125
63,110.843,0.96776,1.12752,0.92233,0.93516,0.74695,0.8407,0.5226,1.18873,0.80746,0.96039,0.00048275,0.00048275,0.00048275
64,112.476,0.92986,1.0921,0.92226,0.92635,0.75784,0.84166,0.52353,1.16659,0.79782,0.95916,0.000470375,0.000470375,0.000470375
65,114.071,0.94615,1.07274,0.91987,0.92635,0.75784,0.84166,0.52353,1.16659,0.79782,0.95916,0.000458,0.000458,0.000458
66,115.706,0.96244,1.09426,0.92308,0.92134,0.75396,0.83864,0.52761,1.18325,0.81092,0.96892,0.000445625,0.000445625,0.000445625
67,117.337,0.9879,1.05427,0.92964,0.91344,0.75317,0.83808,0.5309,1.17161,0.80506,0.96236,0.00043325,0.00043325,0.00043325
68,118.987,0.90659,1.09833,0.89704,0.91344,0.75317,0.83808,0.5309,1.17161,0.80506,0.96236,0.000420875,0.000420875,0.000420875
69,120.701,0.90691,1.11352,0.89815,0.9219,0.76082,0.83776,0.52797,1.16367,0.80456,0.95625,0.0004085,0.0004085,0.0004085
