epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,110.519,0.96761,0.62647,0.96242,0.95338,0.6598,0.75975,0.48279,1.14292,0.62034,1.02023,0.000742625,0.000742625,0.000742625
43,113.106,0.975,0.58208,0.95132,0.95338,0.6598,0.75975,0.48279,1.14292,0.62034,1.02023,0.00073025,0.00073025,0.00073025
44,115.69,0.98986,0.61924,0.96237,0.8978,0.72019,0.77281,0.48896,1.10488,0.64833,1.02165,0.000717875,0.000717875,0.000717875
45,118.281,0.96194,0.65554,1.02129,0.92237,0.7107,0.78128,0.49352,1.08015,0.65243,1.01589,0.0007055,0.0007055,0.0007055
46,120.797,0.93108,0.57943,0.95263,0.92237,0.7107,0.78128,0.49352,1.08015,0.65243,1.01589,0.000693125,0.000693125,0.000693125
47,123.497,0.9831,0.61113,0.97069,0.93961,0.71257,0.78173,0.49556,1.09316,0.64011,1.00548,0.00068075,0.00068075,0.00068075
48,126.103,0.93883,0.56857,0.91305,0.93961,0.71257,0.78173,0.49556,1.09316,0.64011,1.00548,0.000668375,0.000668375,0.000668375
49,128.756,0.96031,0.59917,0.95101,0.9686,0.70385,0.79073,0.49909,1.08998,0.67553,1.0048,0.000656,0.000656,0.000656
50,131.25,0.91543,0.61264,0.95739,0.9686,0.70385,0.79073,0.49909,1.08998,0.67553,1.0048,0.000643625,0.000643625,0.000643625
51,133.776,0.91563,0.58221,0.95329,0.93979,0.7189,0.77605,0.50307,1.10052,0.63939,1.0086,0.00063125,0.00063125,0.00063125
52,136.249,0.91768,0.56444,0.91941,0.93979,0.7189,0.77605,0.50307,1.10052,0.63939,1.0086,0.000618875,0.000618875,0.000618875
53,138.77,0.95733,0.62237,0.97409,0.93837,0.70276,0.77603,0.48943,1.1352,0.61537,1.02297,0.0006065,0.0006065,0.0006065
54,141.167,0.93523,0.58258,0.92689,0.93837,0.70276,0.77603,0.48943,1.1352,0.61537,1.02297,0.000594125,0.000594125,0.000594125
