1.0,1.0,0.125,0.03125,0.22375,0.0,0.0,0.0,6,-5
1.0,1.0,0.15625,0.0390625,0.2015875,0.2403153746432817,1.087577492038377,-0.9063145766986475,6,-5
1.0,1.0,0.1875,0.046875,0.18302200000000002,0.47687582155776215,2.188637249467534,-1.8238643745562786,6,-5
1.0,0.9999998874648252,0.21875,0.054687493845732627,0.16762185926148793,0.7096813407434412,3.2067891888201547,-2.6723243240167958,4,-5
1.0,0.9999998874648252,0.28125,0.07031249208737052,0.15594473520059385,0.9208228187124483,4.05060859565618,-3.7066078656641483,2,-6
1.0,0.9999343361902725,0.3125,0.07811987001486503,0.1466057513783064,1.080037135702769,4.062729102303063,-4.432068111603342,0,-7
1.0,0.9869618240815091,0.34375,0.0848170317570047,0.13919110502375018,1.2479808025686459,4.107065102870425,-5.478724610572814,0,-8
1.0,0.9869618240815091,0.375,0.09252767100764148,0.13359149294181713,1.4480694210143805,4.108491229038947,-6.581313536172105,0,-8
1.0,0.9998724555773942,0.40625,0.1015495462695791,0.12974645934114856,1.6654712876051865,4.049391150855142,-7.9774038679792945,-1,-9
1.0,0.9998724555773942,0.4375,0.10936104982877749,0.12730021019966403,1.9055216136775535,3.8574933914180343,-9.605863705914373,-1,-9
1.0,0.9922897579199698,0.46875,0.11628395600624646,0.12597825969645393,2.1525267464611835,3.5597111392546648,-10.92551573165617,-2,-8
1.0,0.9922897579199698,0.5,0.12403621973999622,0.125745214901679,2.4026477782134124,3.1915879559933216,-11.866412539001361,-2,-8
1.0,0.9995045423292259,0.53125,0.13274669702810032,0.12658539275684957,2.6234824526502756,3.0543114354617065,-13.431397643051026,-2,-6
1.0,0.9123471310354846,0.5625,0.12829881530186502,0.12679100346225142,2.807607101578552,2.5613227872299187,-13.890157475978679,-3,-7
1.0,0.9966131777197234,0.59375,0.14793476856777144,0.12932825527491382,3.0226944931452358,2.0994808534968605,-14.352604823740625,-3,-6
1.0,0.9997632765155291,0.625,0.15621301195555143,0.13255442607659032,3.2032538309349463,1.6380348646782303,-15.527351950440565,-3,-4
1.0,0.9998874558161768,0.65625,0.1640440357198415,0.13633317923378047,3.3232981725002038,1.164395793740961,-16.35134215446828,-3,-3
1.0,0.9999329578604995,0.6875,0.17186347713227335,0.14059681498159962,3.4147253889952145,0.8491191603771964,-17.210432353473802,-2,-3
1.0,0.9999847957946301,0.71875,0.1796847679943476,0.14528736934312939,3.5053143099602964,0.47995529163190254,-16.57779225314363,-1,0
1.0,0.9999847957946301,0.75,0.18749714921149313,0.15035254292733302,3.5030321885023312,0.31335666761438974,-16.542053069353837,0,1
1.0,0.9998182334457716,0.78125,0.19527699871987728,0.15574347762243834,3.4697937085909754,0.29221009668478043,-16.219908135979818,0,3
1.0,0.9993402776028041,0.8125,0.20299099388806957,0.1614131795743141,3.405312863051833,0.27677305574985794,-16.066449023118818,0,4
1.0,0.9972820937986839,0.84375,0.2103641916606599,0.1672873010246756,3.310069165020413,0.2648496857817714,-15.993203832646621,0,5
1.0,0.9812189620381384,0.875,0.21464164794584278,0.17296982265521565,3.184542404693789,0.24807435420851282,-15.499966489839442,-1,6
