epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
52,128.414,0.74314,0.53355,0.69323,0.87359,0.83784,0.88306,0.5937,1.17376,0.71821,0.76543,0.000619207,0.000619207,0.000619207
53,130.827,0.79994,0.57837,0.71389,0.87132,0.85319,0.89107,0.59999,1.16451,0.71785,0.75696,0.000606838,0.000606838,0.000606838
54,133.153,0.73283,0.52802,0.67662,0.92812,0.8175,0.89353,0.6107,1.1421,0.71873,0.74967,0.000594469,0.000594469,0.000594469
55,135.552,0.74926,0.53966,0.68853,0.92812,0.8175,0.89353,0.6107,1.1421,0.71873,0.74967,0.000582101,0.000582101,0.000582101
56,137.876,0.94933,0.71331,0.80251,0.92098,0.83435,0.88292,0.60412,1.1465,0.73164,0.75008,0.000569732,0.000569732,0.000569732
57,140.187,0.77583,0.54608,0.66776,0.92098,0.83435,0.88292,0.60412,1.1465,0.73164,0.75008,0.000557364,0.000557364,0.000557364
58,142.541,0.80181,0.57304,0.73816,0.88914,0.84563,0.86955,0.5962,1.16807,0.73968,0.75964,0.000544996,0.000544996,0.000544996
59,145.028,0.89623,0.85505,0.77869,0.8918,0.85882,0.87657,0.58263,1.16262,0.74343,0.76258,0.000532627,0.000532627,0.000532627
60,147.474,0.7653,0.53918,0.67117,0.8918,0.85882,0.87657,0.58263,1.16262,0.74343,0.76258,0.000520258,0.000520258,0.000520258
61,149.947,0.75604,0.52103,0.67594,0.91341,0.84014,0.87588,0.58645,1.18094,0.72491,0.77063,0.00050789,0.00050789,0.00050789
62,152.254,0.77725,0.53242,0.67661,0.9226,0.8456,0.88374,0.58743,1.16538,0.70797,0.77034,0.000495522,0.000495522,0.000495522
63,154.598,0.79431,0.53829,0.67392,0.9226,0.8456,0.88374,0.58743,1.16538,0.70797,0.77034,0.000483153,0.000483153,0.000483153
64,156.888,0.7873,0.53275,0.67787,0.9143,0.84387,0.88266,0.58114,1.14835,0.71819,0.76903,0.000470785,0.000470785,0.000470785
65,159.223,0.63949,0.65402,0.58628,0.9143,0.84387,0.88266,0.58114,1.14835,0.71819,0.76903,0.000458416,0.000458416,0.000458416
66,161.769,0.75409,0.51931,0.65067,0.91186,0.83945,0.8772,0.58714,1.14353,0.71665,0.76325,0.000446047,0.000446047,0.000446047
67,164.156,0.71299,0.51553,0.66787,0.925,0.82984,0.87866,0.58707,1.13665,0.7049,0.75475,0.000433679,0.000433679,0.000433679
68,166.414,0.7245,0.51433,0.66496,0.925,0.82984,0.87866,0.58707,1.13665,0.7049,0.75475,0.00042131,0.00042131,0.00042131
69,168.737,0.67252,0.48095,0.65322,0.91973,0.83349,0.87396,0.58888,1.15206,0.69957,0.75404,0.000408942,0.000408942,0.000408942
70,171.043,0.71167,0.52522,0.67543,0.91973,0.83349,0.87396,0.58888,1.15206,0.69957,0.75404,0.000396574,0.000396574,0.000396574
71,173.513,0.69481,0.49348,0.66603,0.90176,0.83757,0.8789,0.59985,1.13159,0.69818,0.74924,0.000384205,0.000384205,0.000384205
72,175.946,0.69669,0.52973,0.66239,0.91212,0.84645,0.87642,0.60286,1.10494,0.69,0.74531,0.000371837,0.000371837,0.000371837
73,178.31,0.71964,0.50151,0.66431,0.91212,0.84645,0.87642,0.60286,1.10494,0.69,0.74531,0.000359468,0.000359468,0.000359468
74,180.696,0.69067,0.53124,0.66388,0.9195,0.84134,0.87772,0.60825,1.10428,0.716,0.74329,0.000347099,0.000347099,0.000347099
75,183.087,0.68147,0.47312,0.66503,0.90128,0.84708,0.87027,0.60972,1.09547,0.74183,0.74154,0.000334731,0.000334731,0.000334731
76,185.425,0.68148,0.48723,0.66522,0.90128,0.84708,0.87027,0.60972,1.09547,0.74183,0.74154,0.000322363,0.000322363,0.000322363
77,187.764,0.67748,0.47539,0.65183,0.9198,0.84658,0.87291,0.61215,1.09732,0.78144,0.74578,0.000309994,0.000309994,0.000309994
78,190.07,0.71638,0.4991,0.6811,0.9198,0.84658,0.87291,0.61215,1.09732,0.78144,0.74578,0.000297625,0.000297625,0.000297625
79,192.397,0.69054,0.51481,0.68377,0.92996,0.82707,0.87379,0.60964,1.11889,0.80483,0.75246,0.000285257,0.000285257,0.000285257
80,194.786,0.67969,0.47959,0.66628,0.93327,0.83858,0.87492,0.60401,1.13321,0.84569,0.75804,0.000272888,0.000272888,0.000272888
81,197.07,0.66846,0.46484,0.65534,0.93327,0.83858,0.87492,0.60401,1.13321,0.84569,0.75804,0.00026052,0.00026052,0.00026052
82,199.424,0.62043,0.47295,0.58477,0.91884,0.83878,0.87558,0.60528,1.13664,0.81521,0.75892,0.000248151,0.000248151,0.000248151
83,201.737,0.71611,0.50717,0.69154,0.91884,0.83878,0.87558,0.60528,1.13664,0.81521,0.75892,0.000235783,0.000235783,0.000235783
84,204.066,0.67897,0.4718,0.6621,0.90713,0.83617,0.87557,0.60389,1.13366,0.77654,0.75698,0.000223415,0.000223415,0.000223415
85,206.511,0.65996,0.46645,0.65013,0.92608,0.84192,0.8825,0.61008,1.12132,0.7362,0.7563,0.000211046,0.000211046,0.000211046
86,208.869,0.67302,0.4624,0.64844,0.92608,0.84192,0.8825,0.61008,1.12132,0.7362,0.7563,0.000198678,0.000198678,0.000198678
87,211.27,0.59889,0.45374,0.58235,0.92517,0.84723,0.88496,0.61078,1.11244,0.70937,0.75432,0.000186309,0.000186309,0.000186309
88,213.638,0.63322,0.44855,0.6567,0.93566,0.85781,0.88917,0.61256,1.11277,0.70065,0.75496,0.000173941,0.000173941,0.000173941
89,215.963,0.68905,0.46406,0.64799,0.93566,0.85781,0.88917,0.61256,1.11277,0.70065,0.75496,0.000161572,0.000161572,0.000161572
90,218.299,0.65867,0.47437,0.66007,0.93351,0.8608,0.89002,0.60789,1.10975,0.70275,0.75443,0.000149203,0.000149203,0.000149203
91,225.14,0.56858,0.41576,0.57296,0.93351,0.8608,0.89002,0.60789,1.10975,0.70275,0.75443,0.000136835,0.000136835,0.000136835
92,227.494,0.6625,0.45382,0.65584,0.928,0.86249,0.88837,0.60204,1.11347,0.70196,0.75382,0.000124466,0.000124466,0.000124466
93,229.803,0.62898,0.46071,0.63996,0.94041,0.8635,0.89014,0.59588,1.12047,0.71301,0.75391,0.000112098,0.000112098,0.000112098
94,232.091,0.66293,0.44938,0.65602,0.94041,0.8635,0.89014,0.59588,1.12047,0.71301,0.75391,9.97295e-05,9.97295e-05,9.97295e-05
95,234.418,0.54045,0.40794,0.56824,0.94146,0.85982,0.88791,0.59694,1.12342,0.71413,0.75513,8.7361e-05,8.7361e-05,8.7361e-05
96,236.728,0.61757,0.43006,0.63625,0.94146,0.85982,0.88791,0.59694,1.12342,0.71413,0.75513,7.49925e-05,7.49925e-05,7.49925e-05
97,239.086,0.62648,0.44963,0.65293,0.94172,0.85341,0.8854,0.59715,1.12757,0.73182,0.75347,6.2624e-05,6.2624e-05,6.2624e-05
98,241.567,0.61125,0.42447,0.64646,0.94375,0.85177,0.88537,0.59615,1.13249,0.74252,0.75394,5.02555e-05,5.02555e-05,5.02555e-05
99,243.806,0.55649,0.41021,0.56793,0.94375,0.85177,0.88537,0.59615,1.13249,0.74252,0.75394,3.7887e-05,3.7887e-05,3.7887e-05
100,246.072,0.64704,0.44417,0.65654,0.93942,0.85341,0.88604,0.59884,1.13609,0.75061,0.75525,2.55185e-05,2.55185e-05,2.55185e-05
