epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,57.7409,0.87967,0.53719,1.04239,0.92817,0.81318,0.87757,0.59379,1.16439,0.64007,1.10158,0.000989952,0.000989952,0.000989952
23,60.3665,0.90064,0.52526,1.04403,0.92303,0.80782,0.87899,0.57917,1.21217,0.60585,1.1087,0.000977569,0.000977569,0.000977569
24,62.8204,0.86758,0.53788,1.06321,0.92303,0.80782,0.87899,0.57917,1.21217,0.60585,1.1087,0.000965185,0.000965185,0.000965185
25,65.3379,0.89532,0.57227,1.04434,0.89523,0.83154,0.88647,0.58224,1.19023,0.62052,1.09841,0.000952802,0.000952802,0.000952802
26,67.7279,0.85076,0.50781,1.03928,0.89523,0.83154,0.88647,0.58224,1.19023,0.62052,1.09841,0.000940419,0.000940419,0.000940419
27,70.0743,0.87695,0.51779,1.03452,0.89538,0.8164,0.88657,0.60178,1.17393,0.62327,1.09521,0.000928035,0.000928035,0.000928035
28,72.4689,0.87674,0.53521,1.02949,0.88759,0.84428,0.88793,0.59015,1.18518,0.62847,1.11127,0.000915652,0.000915652,0.000915652
29,74.8865,0.90374,0.52562,1.05847,0.88759,0.84428,0.88793,0.59015,1.18518,0.62847,1.11127,0.000903269,0.000903269,0.000903269
30,77.2767,0.9403,0.52763,1.01605,0.94807,0.80065,0.89031,0.57407,1.24983,0.63053,1.13855,0.000890886,0.000890886,0.000890886
31,79.731,0.88136,0.50814,1.009,0.94807,0.80065,0.89031,0.57407,1.24983,0.63053,1.13855,0.000878502,0.000878502,0.000878502
32,82.0999,0.76425,0.52225,0.88726,0.94715,0.79309,0.88474,0.57511,1.23512,0.61973,1.13504,0.000866119,0.000866119,0.000866119
33,84.4134,0.85278,0.49774,1.0393,0.93388,0.78903,0.88304,0.59032,1.18953,0.62058,1.12223,0.000853736,0.000853736,0.000853736
34,86.7235,0.94245,0.57447,1.09989,0.93388,0.78903,0.88304,0.59032,1.18953,0.62058,1.12223,0.000841353,0.000841353,0.000841353
35,89.1908,0.79516,0.47611,1.03061,0.92236,0.80108,0.88777,0.60066,1.17573,0.60823,1.13514,0.000828969,0.000828969,0.000828969
36,91.6459,0.82267,0.50078,1.00875,0.97452,0.78676,0.90006,0.59952,1.18334,0.60149,1.1453,0.000816586,0.000816586,0.000816586
37,94.1092,0.82072,0.46281,1.02031,0.97452,0.78676,0.90006,0.59952,1.18334,0.60149,1.1453,0.000804203,0.000804203,0.000804203
38,96.5531,0.82738,0.47022,1.00675,0.93568,0.81515,0.89814,0.58607,1.20247,0.61039,1.14216,0.00079182,0.00079182,0.00079182
39,98.8697,0.77753,0.46256,0.99217,0.93568,0.81515,0.89814,0.58607,1.20247,0.61039,1.14216,0.000779437,0.000779437,0.000779437
40,101.229,0.63665,0.50943,0.88513,0.90231,0.85341,0.89057,0.56781,1.21375,0.61042,1.15249,0.000767053,0.000767053,0.000767053
41,103.617,0.79983,0.47952,1.02966,0.91502,0.82049,0.88003,0.57256,1.21582,0.64955,1.15619,0.00075467,0.00075467,0.00075467
42,106.082,0.80472,0.4776,0.99825,0.91502,0.82049,0.88003,0.57256,1.21582,0.64955,1.15619,0.000742287,0.000742287,0.000742287
43,108.703,0.76836,0.46192,0.99184,0.90196,0.83338,0.87525,0.57364,1.18733,0.65972,1.14135,0.000729904,0.000729904,0.000729904
44,111.122,0.82959,0.48614,0.99164,0.90196,0.83338,0.87525,0.57364,1.18733,0.65972,1.14135,0.00071752,0.00071752,0.00071752
45,113.517,0.78681,0.45761,0.9838,0.90155,0.8425,0.87212,0.58056,1.16755,0.63836,1.13221,0.000705137,0.000705137,0.000705137
46,115.83,0.8138,0.46995,1.03249,0.95092,0.80871,0.86471,0.5772,1.16932,0.63147,1.12668,0.000692754,0.000692754,0.000692754
47,118.153,0.79592,0.4847,1.0048,0.95092,0.80871,0.86471,0.5772,1.16932,0.63147,1.12668,0.000680371,0.000680371,0.000680371
48,120.541,0.73603,0.44214,0.97823,0.95658,0.80685,0.86776,0.58937,1.15094,0.61314,1.12425,0.000667987,0.000667987,0.000667987
49,122.981,0.79045,0.4616,1.00875,0.93914,0.83974,0.87909,0.59681,1.14298,0.60078,1.11239,0.000655604,0.000655604,0.000655604
50,125.336,0.74204,0.43205,0.99437,0.93914,0.83974,0.87909,0.59681,1.14298,0.60078,1.11239,0.000643221,0.000643221,0.000643221
51,127.765,0.74585,0.46876,1.01765,0.93448,0.84101,0.88231,0.59633,1.13985,0.59394,1.10742,0.000630837,0.000630837,0.000630837
52,130.096,0.70843,0.41603,0.99731,0.93448,0.84101,0.88231,0.59633,1.13985,0.59394,1.10742,0.000618454,0.000618454,0.000618454
53,132.58,0.78206,0.43849,1.0135,0.92446,0.83605,0.87821,0.59323,1.16369,0.59154,1.12537,0.000606071,0.000606071,0.000606071
54,134.977,0.69647,0.40585,0.96629,0.92989,0.83169,0.87007,0.58962,1.17497,0.58803,1.12521,0.000593688,0.000593688,0.000593688
55,137.336,0.72688,0.40368,0.97799,0.92989,0.83169,0.87007,0.58962,1.17497,0.58803,1.12521,0.000581304,0.000581304,0.000581304
56,139.688,0.59885,0.42505,0.87679,0.93451,0.83242,0.87357,0.58849,1.17072,0.57848,1.12164,0.000568921,0.000568921,0.000568921
57,141.97,0.74665,0.43996,0.98304,0.93451,0.83242,0.87357,0.58849,1.17072,0.57848,1.12164,0.000556538,0.000556538,0.000556538
58,144.295,0.71524,0.42438,0.99249,0.92566,0.83544,0.87967,0.60622,1.15356,0.57609,1.12112,0.000544155,0.000544155,0.000544155
59,146.712,0.7007,0.42207,0.96792,0.93958,0.8259,0.88361,0.6031,1.15135,0.57939,1.12433,0.000531772,0.000531772,0.000531772
60,149.166,0.68458,0.386,0.96211,0.93958,0.8259,0.88361,0.6031,1.15135,0.57939,1.12433,0.000519388,0.000519388,0.000519388
61,151.586,0.71889,0.41655,0.98014,0.93259,0.83559,0.88253,0.6044,1.14946,0.57788,1.11792,0.000507005,0.000507005,0.000507005
62,153.92,0.72559,0.39957,0.99102,0.93195,0.82984,0.88027,0.60438,1.15736,0.58466,1.11745,0.000494622,0.000494622,0.000494622
63,156.226,0.70037,0.41768,0.9678,0.93195,0.82984,0.88027,0.60438,1.15736,0.58466,1.11745,0.000482239,0.000482239,0.000482239
64,158.634,0.68506,0.40171,0.97677,0.93589,0.83559,0.88469,0.60846,1.15291,0.57718,1.11081,0.000469855,0.000469855,0.000469855
65,160.937,0.68021,0.4114,1.03278,0.93589,0.83559,0.88469,0.60846,1.15291,0.57718,1.11081,0.000457472,0.000457472,0.000457472
66,163.48,0.63507,0.37227,0.9666,0.9159,0.8365,0.88202,0.60449,1.15443,0.57946,1.11214,0.000445089,0.000445089,0.000445089
67,165.933,0.9038,0.64298,1.04022,0.9183,0.8459,0.87913,0.60362,1.15429,0.57554,1.10392,0.000432705,0.000432705,0.000432705
68,168.325,0.75142,0.42466,0.97602,0.9183,0.8459,0.87913,0.60362,1.15429,0.57554,1.10392,0.000420322,0.000420322,0.000420322
69,170.723,0.67634,0.38325,0.9634,0.91815,0.84556,0.88375,0.59654,1.15798,0.57807,1.10451,0.000407939,0.000407939,0.000407939
70,172.983,0.56782,0.36593,0.86377,0.91815,0.84556,0.88375,0.59654,1.15798,0.57807,1.10451,0.000395556,0.000395556,0.000395556
71,175.375,0.65337,0.3779,0.95725,0.90335,0.83318,0.88332,0.60258,1.15698,0.57494,1.10419,0.000383173,0.000383173,0.000383173
72,177.81,0.70316,0.38634,0.98387,0.92016,0.83334,0.88814,0.60663,1.17625,0.57545,1.10854,0.000370789,0.000370789,0.000370789
73,180.218,0.70608,0.41651,0.9809,0.92016,0.83334,0.88814,0.60663,1.17625,0.57545,1.10854,0.000358406,0.000358406,0.000358406
74,182.712,0.65991,0.37458,0.96987,0.91981,0.83617,0.88839,0.61124,1.15581,0.57099,1.10087,0.000346023,0.000346023,0.000346023
75,185.084,0.65271,0.37894,0.98049,0.92347,0.84329,0.89664,0.61626,1.13906,0.57018,1.09835,0.00033364,0.00033364,0.00033364
76,187.413,0.64301,0.3657,0.95969,0.92347,0.84329,0.89664,0.61626,1.13906,0.57018,1.09835,0.000321256,0.000321256,0.000321256
77,189.708,0.67497,0.37526,0.981,0.95058,0.81385,0.89395,0.6191,1.13975,0.56596,1.10433,0.000308873,0.000308873,0.000308873
78,192.106,0.62608,0.38555,0.97976,0.95058,0.81385,0.89395,0.6191,1.13975,0.56596,1.10433,0.00029649,0.00029649,0.00029649
79,194.568,0.63889,0.3745,0.96223,0.96393,0.80627,0.89473,0.61882,1.13548,0.56688,1.1091,0.000284106,0.000284106,0.000284106
80,197.094,0.63769,0.36313,0.95477,0.94642,0.81202,0.89592,0.61679,1.11222,0.571,1.1069,0.000271723,0.000271723,0.000271723
81,199.378,0.63226,0.36461,0.9801,0.94642,0.81202,0.89592,0.61679,1.11222,0.571,1.1069,0.00025934,0.00025934,0.00025934
82,201.761,0.58908,0.33731,0.94288,0.90407,0.84766,0.89192,0.62046,1.11545,0.56649,1.10607,0.000246957,0.000246957,0.000246957
83,204.039,0.67438,0.38316,0.966,0.90407,0.84766,0.89192,0.62046,1.11545,0.56649,1.10607,0.000234574,0.000234574,0.000234574
84,206.558,0.55251,0.36329,0.81629,0.91325,0.83202,0.89286,0.61743,1.11772,0.56105,1.10502,0.00022219,0.00022219,0.00022219
85,209.046,0.64769,0.37667,0.96572,0.9346,0.81986,0.89608,0.62056,1.11068,0.56243,1.10579,0.000209807,0.000209807,0.000209807
86,211.649,0.6462,0.37303,0.95983,0.9346,0.81986,0.89608,0.62056,1.11068,0.56243,1.10579,0.000197424,0.000197424,0.000197424
87,213.951,0.53013,0.31848,0.84491,0.9481,0.81706,0.89999,0.6233,1.11429,0.56762,1.1101,0.000185041,0.000185041,0.000185041
88,216.33,0.60629,0.34111,0.97332,0.9534,0.81671,0.90086,0.62547,1.11781,0.56131,1.11274,0.000172657,0.000172657,0.000172657
89,218.702,0.64036,0.36493,0.96575,0.9534,0.81671,0.90086,0.62547,1.11781,0.56131,1.11274,0.000160274,0.000160274,0.000160274
90,221.051,0.64525,0.36389,0.97169,0.96276,0.82293,0.90239,0.62844,1.11706,0.55456,1.1112,0.000147891,0.000147891,0.000147891
91,228.698,0.5264,0.31629,0.82352,0.96276,0.82293,0.90239,0.62844,1.11706,0.55456,1.1112,0.000135507,0.000135507,0.000135507
92,231.105,0.6025,0.33814,0.93421,0.94615,0.81779,0.9025,0.62772,1.12769,0.55373,1.11887,0.000123124,0.000123124,0.000123124
93,233.415,0.5593,0.33627,0.95425,0.94577,0.81391,0.90367,0.62204,1.12914,0.56103,1.12243,0.000110741,0.000110741,0.000110741
94,235.725,0.59457,0.33406,0.95194,0.94577,0.81391,0.90367,0.62204,1.12914,0.56103,1.12243,9.83577e-05,9.83577e-05,9.83577e-05
95,238.054,0.50768,0.30025,0.81896,0.94498,0.81618,0.90423,0.62702,1.13384,0.56161,1.12438,8.59745e-05,8.59745e-05,8.59745e-05
96,240.368,0.57693,0.33151,0.92431,0.94498,0.81618,0.90423,0.62702,1.13384,0.56161,1.12438,7.35913e-05,7.35913e-05,7.35913e-05
97,242.785,0.55187,0.33494,0.96846,0.94589,0.81273,0.90225,0.6246,1.13725,0.56175,1.12688,6.1208e-05,6.1208e-05,6.1208e-05
98,245.238,0.60521,0.34271,0.95198,0.94593,0.80569,0.90122,0.62165,1.13885,0.55858,1.12945,4.88248e-05,4.88248e-05,4.88248e-05
99,247.558,0.5068,0.32357,0.81351,0.94593,0.80569,0.90122,0.62165,1.13885,0.55858,1.12945,3.64415e-05,3.64415e-05,3.64415e-05
100,249.879,0.5534,0.33712,0.91126,0.94649,0.80569,0.90247,0.6253,1.13733,0.56251,1.13072,2.40583e-05,2.40583e-05,2.40583e-05
