epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,108.483,0.91637,0.4607,0.79692,0.93113,0.80685,0.89777,0.61182,1.33655,0.62202,0.86961,0.000730576,0.000730576,0.000730576
44,110.801,0.91283,0.47997,0.78895,0.93113,0.80685,0.89777,0.61182,1.33655,0.62202,0.86961,0.000718208,0.000718208,0.000718208
45,113.139,0.89028,0.45813,0.799,0.93094,0.82312,0.89867,0.61442,1.31827,0.61285,0.85942,0.000705841,0.000705841,0.000705841
46,115.678,0.94324,0.47183,0.78841,0.91569,0.84505,0.90397,0.60997,1.32166,0.60363,0.86059,0.000693474,0.000693474,0.000693474
47,118.072,0.90629,0.47315,0.79016,0.91569,0.84505,0.90397,0.60997,1.32166,0.60363,0.86059,0.000681107,0.000681107,0.000681107
48,120.704,0.95229,0.48962,0.78156,0.92035,0.83897,0.90881,0.60713,1.34293,0.60166,0.87189,0.000668739,0.000668739,0.000668739
49,123.233,0.94545,0.45647,0.78218,0.90562,0.82616,0.90384,0.60011,1.34752,0.60542,0.86967,0.000656372,0.000656372,0.000656372
50,125.65,0.87539,0.47652,0.79425,0.90562,0.82616,0.90384,0.60011,1.34752,0.60542,0.86967,0.000644005,0.000644005,0.000644005
51,128.069,0.91298,0.45403,0.78591,0.91099,0.82984,0.89695,0.59331,1.37003,0.59448,0.87614,0.000631638,0.000631638,0.000631638
52,130.567,0.9278,0.47418,0.78145,0.91099,0.82984,0.89695,0.59331,1.37003,0.59448,0.87614,0.00061927,0.00061927,0.00061927
53,133.134,0.79094,0.53699,0.67202,0.93542,0.81835,0.89713,0.60727,1.33543,0.60387,0.875,0.000606903,0.000606903,0.000606903
54,135.532,0.76584,0.48266,0.68501,0.93875,0.82984,0.89838,0.60356,1.35747,0.58705,0.89084,0.000594536,0.000594536,0.000594536
55,137.99,0.90804,0.46363,0.77198,0.93875,0.82984,0.89838,0.60356,1.35747,0.58705,0.89084,0.000582169,0.000582169,0.000582169
56,140.462,0.89567,0.44798,0.78414,0.92891,0.82662,0.90046,0.60692,1.35876,0.58545,0.88041,0.000569801,0.000569801,0.000569801
57,142.894,0.82852,0.42808,0.76438,0.92891,0.82662,0.90046,0.60692,1.35876,0.58545,0.88041,0.000557434,0.000557434,0.000557434
58,145.26,0.92232,0.49408,0.79853,0.87682,0.86358,0.90097,0.6048,1.33662,0.59217,0.86457,0.000545067,0.000545067,0.000545067
59,147.79,0.93372,0.45801,0.79553,0.88996,0.87065,0.90033,0.60218,1.35232,0.59665,0.86728,0.0005327,0.0005327,0.0005327
60,150.253,0.89648,0.45321,0.77291,0.88996,0.87065,0.90033,0.60218,1.35232,0.59665,0.86728,0.000520332,0.000520332,0.000520332
61,152.669,0.8758,0.461,0.78813,0.93025,0.82984,0.89916,0.60202,1.3338,0.58859,0.86519,0.000507965,0.000507965,0.000507965
62,155.042,0.84701,0.41917,0.76218,0.92697,0.8307,0.90603,0.60636,1.32046,0.5848,0.86512,0.000495598,0.000495598,0.000495598
63,157.413,0.85005,0.42982,0.74923,0.92697,0.8307,0.90603,0.60636,1.32046,0.5848,0.86512,0.000483231,0.000483231,0.000483231
64,159.97,0.82005,0.41247,0.75777,0.9225,0.84533,0.90855,0.61626,1.2904,0.57575,0.85887,0.000470863,0.000470863,0.000470863
65,162.305,0.80133,0.40532,0.75845,0.9225,0.84533,0.90855,0.61626,1.2904,0.57575,0.85887,0.000458496,0.000458496,0.000458496
66,164.681,0.8868,0.4444,0.7762,0.93861,0.83147,0.90387,0.61933,1.27881,0.57215,0.8572,0.000446129,0.000446129,0.000446129
67,167.078,0.7849,0.40395,0.77406,0.90187,0.86547,0.90643,0.62631,1.2698,0.57931,0.85332,0.000433762,0.000433762,0.000433762
68,169.415,0.84707,0.45517,0.78327,0.90187,0.86547,0.90643,0.62631,1.2698,0.57931,0.85332,0.000421394,0.000421394,0.000421394
69,171.825,0.89134,0.44264,0.7625,0.90144,0.85892,0.90916,0.62807,1.2551,0.57599,0.849,0.000409027,0.000409027,0.000409027
70,174.305,0.86895,0.45225,0.81594,0.90144,0.85892,0.90916,0.62807,1.2551,0.57599,0.849,0.00039666,0.00039666,0.00039666
71,176.663,0.83696,0.41537,0.76796,0.89317,0.85261,0.9126,0.63772,1.25912,0.57324,0.8471,0.000384293,0.000384293,0.000384293
72,179.094,0.8552,0.49958,0.82062,0.93357,0.83484,0.91249,0.64034,1.25783,0.56194,0.84755,0.000371925,0.000371925,0.000371925
73,181.528,0.84484,0.42851,0.76307,0.93357,0.83484,0.91249,0.64034,1.25783,0.56194,0.84755,0.000359558,0.000359558,0.000359558
74,183.981,0.763,0.40523,0.76907,0.93803,0.83391,0.91004,0.64262,1.26299,0.56691,0.85175,0.000347191,0.000347191,0.000347191
75,186.404,0.82884,0.42015,0.75389,0.95657,0.80588,0.90653,0.63217,1.27643,0.56221,0.85309,0.000334824,0.000334824,0.000334824
76,188.729,0.79523,0.40404,0.76723,0.95657,0.80588,0.90653,0.63217,1.27643,0.56221,0.85309,0.000322456,0.000322456,0.000322456
77,191.079,0.79704,0.40834,0.75964,0.94425,0.82002,0.90852,0.62544,1.27656,0.56709,0.84693,0.000310089,0.000310089,0.000310089
78,193.442,0.83736,0.42018,0.81784,0.94425,0.82002,0.90852,0.62544,1.27656,0.56709,0.84693,0.000297722,0.000297722,0.000297722
79,195.734,0.78804,0.41254,0.76212,0.9454,0.81404,0.90716,0.61981,1.27842,0.56839,0.85042,0.000285354,0.000285354,0.000285354
80,198.027,0.77002,0.40692,0.76199,0.88287,0.85974,0.91183,0.62136,1.28406,0.5627,0.85121,0.000272987,0.000272987,0.000272987
81,200.309,0.83299,0.41657,0.75698,0.88287,0.85974,0.91183,0.62136,1.28406,0.5627,0.85121,0.00026062,0.00026062,0.00026062
82,202.86,0.73912,0.39187,0.76275,0.88223,0.88331,0.91379,0.62823,1.27844,0.55874,0.8483,0.000248253,0.000248253,0.000248253
83,205.354,0.74184,0.38833,0.76231,0.88223,0.88331,0.91379,0.62823,1.27844,0.55874,0.8483,0.000235886,0.000235886,0.000235886
84,207.782,0.62608,0.47868,0.66952,0.88431,0.88031,0.91474,0.63003,1.27478,0.55116,0.84587,0.000223518,0.000223518,0.000223518
85,210.143,0.76678,0.38744,0.75274,0.89402,0.87277,0.91587,0.63192,1.27161,0.54916,0.84533,0.000211151,0.000211151,0.000211151
86,212.513,0.76862,0.39225,0.74717,0.89402,0.87277,0.91587,0.63192,1.27161,0.54916,0.84533,0.000198784,0.000198784,0.000198784
87,214.858,0.77336,0.39574,0.77209,0.92787,0.86432,0.91595,0.63374,1.2709,0.5454,0.84475,0.000186417,0.000186417,0.000186417
88,217.321,0.73605,0.38242,0.75725,0.9298,0.86539,0.91695,0.63889,1.26561,0.5391,0.84532,0.000174049,0.000174049,0.000174049
89,219.8,0.81993,0.42351,0.76505,0.9298,0.86539,0.91695,0.63889,1.26561,0.5391,0.84532,0.000161682,0.000161682,0.000161682
90,222.22,0.74841,0.37914,0.74705,0.93455,0.86984,0.91851,0.63929,1.25848,0.54039,0.84328,0.000149315,0.000149315,0.000149315
91,229.027,0.6672,0.35958,0.67207,0.93455,0.86984,0.91851,0.63929,1.25848,0.54039,0.84328,0.000136947,0.000136947,0.000136947
92,231.31,0.77641,0.38689,0.76213,0.92702,0.85694,0.9187,0.64042,1.2586,0.54274,0.8419,0.00012458,0.00012458,0.00012458
93,233.672,0.73374,0.39251,0.75808,0.92723,0.85347,0.91887,0.63759,1.25455,0.54213,0.83818,0.000112213,0.000112213,0.000112213
94,236.024,0.72882,0.36709,0.75702,0.92723,0.85347,0.91887,0.63759,1.25455,0.54213,0.83818,9.98457e-05,9.98457e-05,9.98457e-05
95,238.397,0.61792,0.35165,0.64217,0.92433,0.85399,0.91816,0.63962,1.2444,0.54618,0.8347,8.74785e-05,8.74785e-05,8.74785e-05
96,240.753,0.73571,0.35693,0.75005,0.92433,0.85399,0.91816,0.63962,1.2444,0.54618,0.8347,7.51113e-05,7.51113e-05,7.51113e-05
97,243.142,0.70676,0.36646,0.75895,0.92326,0.8513,0.91673,0.63397,1.24121,0.54996,0.83246,6.2744e-05,6.2744e-05,6.2744e-05
98,245.525,0.76759,0.36817,0.75464,0.92927,0.84436,0.91181,0.62965,1.24303,0.55177,0.83238,5.03768e-05,5.03768e-05,5.03768e-05
99,247.781,0.63655,0.34127,0.64724,0.92927,0.84436,0.91181,0.62965,1.24303,0.55177,0.83238,3.80095e-05,3.80095e-05,3.80095e-05
100,250.128,0.77275,0.39409,0.76525,0.93132,0.84024,0.91144,0.62589,1.24435,0.55865,0.83329,2.56423e-05,2.56423e-05,2.56423e-05
