epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,69.0795,1.01348,0.66945,0.9259,0.85165,0.73211,0.77851,0.45923,1.19012,0.65476,0.97606,0.000742625,0.000742625,0.000742625
43,70.5438,1.02947,0.62838,0.92654,0.85165,0.73211,0.77851,0.45923,1.19012,0.65476,0.97606,0.00073025,0.00073025,0.00073025
44,72.1518,1.02181,0.6114,0.91628,0.881,0.73558,0.77593,0.48249,1.18264,0.63996,0.98119,0.000717875,0.000717875,0.000717875
45,73.7596,0.93328,0.64721,0.95551,0.87465,0.71948,0.77643,0.48898,1.17433,0.61899,0.97736,0.0007055,0.0007055,0.0007055
46,75.2745,0.96932,0.59371,0.91398,0.87465,0.71948,0.77643,0.48898,1.17433,0.61899,0.97736,0.000693125,0.000693125,0.000693125
47,76.8374,1.00046,0.62357,0.93776,0.87381,0.70623,0.76855,0.47227,1.20619,0.61585,0.98757,0.00068075,0.00068075,0.00068075
48,78.2935,0.96607,0.5909,0.89146,0.87381,0.70623,0.76855,0.47227,1.20619,0.61585,0.98757,0.000668375,0.000668375,0.000668375
49,79.8346,0.95494,0.59586,0.90443,0.91154,0.72639,0.77136,0.47134,1.1976,0.62837,0.98825,0.000656,0.000656,0.000656
50,81.4362,0.90911,0.5904,0.92072,0.91154,0.72639,0.77136,0.47134,1.1976,0.62837,0.98825,0.000643625,0.000643625,0.000643625
51,82.9444,0.9222,0.59118,0.91341,0.89897,0.73272,0.78299,0.47696,1.19947,0.63934,0.9939,0.00063125,0.00063125,0.00063125
52,84.3839,0.97884,0.58579,0.89889,0.89897,0.73272,0.78299,0.47696,1.19947,0.63934,0.9939,0.000618875,0.000618875,0.000618875
53,85.8526,0.96737,0.61925,0.94033,0.94722,0.68901,0.77421,0.47283,1.19816,0.61503,1.00612,0.0006065,0.0006065,0.0006065
54,87.312,0.92157,0.5861,0.88553,0.94722,0.68901,0.77421,0.47283,1.19816,0.61503,1.00612,0.000594125,0.000594125,0.000594125
55,88.7949,0.92623,0.57371,0.92876,0.9762,0.68842,0.78249,0.47843,1.19994,0.60377,0.99481,0.00058175,0.00058175,0.00058175
56,90.5035,0.92872,0.57626,0.89363,0.92976,0.72581,0.78987,0.49132,1.14417,0.59693,0.96525,0.000569375,0.000569375,0.000569375
57,92.0209,0.88116,0.56436,0.88774,0.92976,0.72581,0.78987,0.49132,1.14417,0.59693,0.96525,0.000557,0.000557,0.000557
58,93.6445,0.8836,0.55597,0.91608,0.90184,0.72962,0.78657,0.49548,1.12667,0.58678,0.9654,0.000544625,0.000544625,0.000544625
59,95.265,0.93265,0.55869,0.90407,0.90184,0.72962,0.78657,0.49548,1.12667,0.58678,0.9654,0.00053225,0.00053225,0.00053225
60,96.8795,0.83742,0.5341,0.89826,0.88335,0.74422,0.7866,0.49681,1.10668,0.59823,0.95692,0.000519875,0.000519875,0.000519875
61,98.3673,0.85997,0.5395,0.88081,0.88335,0.74422,0.7866,0.49681,1.10668,0.59823,0.95692,0.0005075,0.0005075,0.0005075
62,99.8691,0.82261,0.50846,0.88225,0.93456,0.70108,0.78291,0.49325,1.10926,0.60451,0.95278,0.000495125,0.000495125,0.000495125
63,101.341,0.85578,0.52231,0.89656,0.93456,0.70108,0.78291,0.49325,1.10926,0.60451,0.95278,0.00048275,0.00048275,0.00048275
64,102.879,0.85011,0.51755,0.89444,0.90009,0.72737,0.78395,0.49896,1.10933,0.59252,0.9453,0.000470375,0.000470375,0.000470375
65,104.54,0.84315,0.51804,0.88201,0.90009,0.72737,0.78395,0.49896,1.10933,0.59252,0.9453,0.000458,0.000458,0.000458
66,106.087,0.81531,0.50472,0.87704,0.8736,0.7433,0.7849,0.50264,1.09463,0.60133,0.93776,0.000445625,0.000445625,0.000445625
67,107.591,0.87727,0.52499,0.8972,0.91589,0.73847,0.7895,0.50958,1.10335,0.58558,0.9395,0.00043325,0.00043325,0.00043325
68,109.105,0.81766,0.50956,0.8685,0.91589,0.73847,0.7895,0.50958,1.10335,0.58558,0.9395,0.000420875,0.000420875,0.000420875
69,110.742,0.83008,0.50096,0.88237,0.9416,0.72477,0.79099,0.50304,1.12162,0.57742,0.95836,0.0004085,0.0004085,0.0004085
70,112.241,0.87226,0.53403,0.89862,0.9416,0.72477,0.79099,0.50304,1.12162,0.57742,0.95836,0.000396125,0.000396125,0.000396125
71,113.705,0.82866,0.51011,0.87802,0.94189,0.72929,0.79614,0.49834,1.12018,0.57031,0.96339,0.00038375,0.00038375,0.00038375
72,115.123,0.82585,0.51487,0.86865,0.94189,0.72929,0.79614,0.49834,1.12018,0.57031,0.96339,0.000371375,0.000371375,0.000371375
73,116.57,0.82671,0.51284,0.8862,0.92553,0.72712,0.78439,0.49892,1.11425,0.5898,0.94653,0.000359,0.000359,0.000359
74,118.013,0.84433,0.50781,0.87654,0.92553,0.72712,0.78439,0.49892,1.11425,0.5898,0.94653,0.000346625,0.000346625,0.000346625
75,119.537,0.83179,0.50343,0.86336,0.89036,0.73338,0.7806,0.49376,1.1001,0.59596,0.94281,0.00033425,0.00033425,0.00033425
76,121.063,0.84993,0.51154,0.89454,0.89036,0.73338,0.7806,0.49376,1.1001,0.59596,0.94281,0.000321875,0.000321875,0.000321875
77,122.633,0.84638,0.53035,0.87324,0.87661,0.72754,0.76792,0.49221,1.09539,0.57257,0.94794,0.0003095,0.0003095,0.0003095
78,124.304,0.84116,0.50841,0.87516,0.92834,0.72052,0.77654,0.49196,1.12427,0.55833,0.97255,0.000297125,0.000297125,0.000297125
79,125.862,0.85881,0.51722,0.89486,0.92834,0.72052,0.77654,0.49196,1.12427,0.55833,0.97255,0.00028475,0.00028475,0.00028475
80,127.359,0.78117,0.47573,0.85942,0.91289,0.70282,0.78058,0.49883,1.12999,0.55881,0.98573,0.000272375,0.000272375,0.000272375
81,128.813,0.85474,0.52496,0.88151,0.91289,0.70282,0.78058,0.49883,1.12999,0.55881,0.98573,0.00026,0.00026,0.00026
82,130.312,0.79708,0.49563,0.86756,0.86703,0.73214,0.78273,0.50686,1.134,0.5596,0.98395,0.000247625,0.000247625,0.000247625
83,131.893,0.79829,0.47604,0.85707,0.86703,0.73214,0.78273,0.50686,1.134,0.5596,0.98395,0.00023525,0.00023525,0.00023525
84,133.395,0.81288,0.49639,0.84903,0.8681,0.73439,0.78355,0.50903,1.13004,0.56433,0.9734,0.000222875,0.000222875,0.000222875
85,134.864,0.72257,0.45621,0.86994,0.8681,0.73439,0.78355,0.50903,1.13004,0.56433,0.9734,0.0002105,0.0002105,0.0002105
86,136.523,0.81587,0.48229,0.86104,0.92354,0.71589,0.78219,0.50416,1.11311,0.56317,0.96039,0.000198125,0.000198125,0.000198125
87,138.063,0.80136,0.47451,0.86201,0.92354,0.71589,0.78219,0.50416,1.11311,0.56317,0.96039,0.00018575,0.00018575,0.00018575
88,139.598,0.74973,0.46235,0.85443,0.92,0.72214,0.77871,0.50693,1.09995,0.5669,0.95411,0.000173375,0.000173375,0.000173375
89,141.175,0.74004,0.44918,0.84285,0.92399,0.71948,0.78169,0.50907,1.10079,0.57302,0.95107,0.000161,0.000161,0.000161
